AlbumID,Name
1222,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK'}| 'href': 'https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK'| 'id': '181bsRPaVXVlUKXrxwZfHK'| 'name': 'Megan Thee Stallion'| 'type': 'artist'| 'uri': 'spotify:artist:181bsRPaVXVlUKXrxwZfHK'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/0KjckH1EE6HRRurMIXSc0r'}| 'href': 'https://api.spotify.com/v1/albums/0KjckH1EE6HRRurMIXSc0r'| 'id': '0KjckH1EE6HRRurMIXSc0r'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273da256972582b455d46985ba9'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02da256972582b455d46985ba9'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851da256972582b455d46985ba9'| 'width': 64}]| 'name': 'Good News'| 'release_date': '2020-11-20'| 'release_date_precision': 'day'| 'total_tracks': 17| 'type': 'album'| 'uri': 'spotify:album:0KjckH1EE6HRRurMIXSc0r'}
7496,Try to Remember
29,Shaq Diesel
2906,The ZZ Top Sixpack
1643,Goodies Old Is New: Rare Singles From The Golden Age of Rock and Roll
3171,The Notorious Byrd Brothers
946,Batman Theme & Other Bat Songs (Expanded Edition)
6685,Marshall Crenshaw (Deluxe)
30,The Essential Martina McBride
2860,Experiment
7007,Simply The Hits
2527,Fifth Dimension
256,A Public Affair
6535,Glory Days: The Platinum Edition
3517,A Circle Filled With Love
437,This Is Me...Then
6449,Dangerous Age
218,The Complete Original Chart Hits 1964-1969
3196,In London
1056,Private Dancer (30th Anniversary Issue)
603,Georgia Sunshine
31,Early in the Morning
2784,Hey Paul - The Very Best Of
2907,They Only Come Out At Night
4467,It's Been a Long Time
315,Reggae Gold 1993
3893,Ollusion
6317,The Essential Johnny Horton
3719,Lou Christie
6144,Diamond Dogs (2016 Remastered Version)
40,28 Big Ones
5546,Aloha from Hawaii via Satellite (Legacy Edition)
2538,10 From 6
1445,You Talk Too Much - The Best Of
476,Lost in Love
565,The Definitive Jackie Wilson
34,So Fine: '60s One Hit Wonders
1228,Gotta Travel On: The Very Best Of Billy Grammar
3244,Goodbye Columbus
1705,Ghostbusters (Original Motion Picture Soundtrack)
3088,Freedom At Point Zero
245,Our Family Portrait
975,Back 2 Life
357,Ain't Gonna Kiss Ya / My Baby Said
7224,The Pain Gets A Little Deeper
55,Cowboys to Girls
2410,The Very Best of Atlanta Rhythm Section
1685,Joyride
47,(If You Let Me Make Love To You Then) Why Can't I Touch You? (Expanded Edition)
944,City of Evil
2229,The Magic Of Anthony Newley
5489,My Cherie Amour
2146,Take A Look In The Mirror
1789,Moondance
35,Your Pop - Tastic! Collectio
4238,I've Got a Feeling
1758,Damn Yankees
60,Izitso
7587,Doo Wop Dance Deliver
7083,Vices & Virtues
5303,Train
2278,Don't Call Me Baby
1704,I Love The Way You Love
149,The Greatest Dance Album In The World
4656,Keep On Dancin'
36,The Girl Don't Care
1767,Raindrops Keep Fallin' On my Head'
2490,Let Them Eat Bingo
64,60's Soul Classics
1379,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/26cMerAxjx9GedFt0lMDjm'}| 'href': 'https://api.spotify.com/v1/artists/26cMerAxjx9GedFt0lMDjm'| 'id': '26cMerAxjx9GedFt0lMDjm'| 'name': 'Bella Poarch'| 'type': 'artist'| 'uri': 'spotify:artist:26cMerAxjx9GedFt0lMDjm'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/5YKqfiQdPYWJ0kZ5pttY5o'}| 'href': 'https://api.spotify.com/v1/albums/5YKqfiQdPYWJ0kZ5pttY5o'| 'id': '5YKqfiQdPYWJ0kZ5pttY5o'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273aeeb722667c831a4f5429ff0'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02aeeb722667c831a4f5429ff0'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851aeeb722667c831a4f5429ff0'| 'width': 64}]| 'name': 'Build a Bitch'| 'release_date': '2021-05-14'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:5YKqfiQdPYWJ0kZ5pttY5o'}
597,Fragile (Deluxe Edition)
5569,Weekend Warriors
299,About the Money
1861,Gold Plated
990,Beautiful People (feat. Khalid)
7912,Wizard of Love
1224,Suicide Squad: The Album
2979,The Rubberband Man
41,Platinum & Gold Collection
2552,Why Do Fools Fall in Love (Expanded Edition)
763,A.M.
2845,Foolish Little Girl
3246,Testify
3725,Jerry Wallace's Greatest Hits
355,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b'}| 'href': 'https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b'| 'id': '7wlFDEWiM5OoIAt8RSli8b'| 'name': 'YoungBoy Never Broke Again'| 'type': 'artist'| 'uri': 'spotify:artist:7wlFDEWiM5OoIAt8RSli8b'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/5vjOhA7AkB9WK7I2NnzIex'}| 'href': 'https://api.spotify.com/v1/albums/5vjOhA7AkB9WK7I2NnzIex'| 'id': '5vjOhA7AkB9WK7I2NnzIex'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b2736e282d62330c94ac2f451bf5'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e026e282d62330c94ac2f451bf5'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d000048516e282d62330c94ac2f451bf5'| 'width': 64}]| 'name': '38 Baby 2'| 'release_date': '2020-04-24'| 'release_date_precision': 'day'| 'total_tracks': 17| 'type': 'album'| 'uri': 'spotify:album:5vjOhA7AkB9WK7I2NnzIex'}
650,Who's Zoomin' Who? (Expanded Edition)
661,The Truth
7117,The Dawn of Correction
4408,Charley Pride's 10th Album
42,Glee: The Musi
6137,Big in Las Vegas
4949,The Best Of Ritchie Valens
48,Super Hits
1013,Some Hearts
2252,Saints and Sinners
3424,The Heat
1599,The Dimension Dolls
702,Rock Artifact
1696,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4'}| 'href': 'https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4'| 'id': '26dSoYclwsYLMAKD3tpOr4'| 'name': 'Britney Spears'| 'type': 'artist'| 'uri': 'spotify:artist:26dSoYclwsYLMAKD3tpOr4'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/2tve5DGwub1TtbX1khPX5j'}| 'href': 'https://api.spotify.com/v1/albums/2tve5DGwub1TtbX1khPX5j'| 'id': '2tve5DGwub1TtbX1khPX5j'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e0254c6edd554935d73e159e199'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d0000485154c6edd554935d73e159e199'| 'width': 64}]| 'name': 'Circus (Deluxe Version)'| 'release_date': '2008-12-02'| 'release_date_precision': 'day'| 'total_tracks': 15| 'type': 'album'| 'uri': 'spotify:album:2tve5DGwub1TtbX1khPX5j'}
1449,Dollars & Sex
247,Thankful
3665,Dylan Scott (Deluxe Edition)
5819,Scars of Love
3324,Little Games
7907,This Christmas Aretha
4525,Nancy & Lee
49,For Collectors Only
4864,Thug Matrimony: Married To The Streets
52,Grease For Peace: The Best of Sha Na Na
1951,Quiet Riot - Greatest Hits
1371,Joyful (New Edition)
6542,Shower
4108,The Greatest Songs Of The Seventies
1288,Mario
3873,In Touch With Peter And Gordon Plus
118,E. 1999 Eternal
678,Anything Goes
528,T.E.V.I.N.
5597,Insight Out
223,Love Songs
2221,A New World Record
6987,Heads & Tales
124,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6jGMq4yGs7aQzuGsMgVgZR'}| 'href': 'https://api.spotify.com/v1/artists/6jGMq4yGs7aQzuGsMgVgZR'| 'id': '6jGMq4yGs7aQzuGsMgVgZR'| 'name': 'Lil Tjay'| 'type': 'artist'| 'uri': 'spotify:artist:6jGMq4yGs7aQzuGsMgVgZR'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/7HUt8oIXR90aLnzugUXM6U'}| 'href': 'https://api.spotify.com/v1/albums/7HUt8oIXR90aLnzugUXM6U'| 'id': '7HUt8oIXR90aLnzugUXM6U'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b27381fe3c3c63eb140d87bb05e4'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e0281fe3c3c63eb140d87bb05e4'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d0000485181fe3c3c63eb140d87bb05e4'| 'width': 64}]| 'name': '20/20'| 'release_date': '2020-01-01'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:7HUt8oIXR90aLnzugUXM6U'}
50,(It) Feels So Good
4307,The Sound of Madness
51,Doo Wop Love
755,Blake Shelton
2067,Dazzey Duks
2420,The Very Best Of Solomon Burke
2191,Love Yourself 承 'Her'
969,Sun Sea Sand And Sex
744,How Does Your Garden Grow
1508,Street Dreams (Bonus Track Version)
3452,High Adventure
4797,Leave Me Alone
1261,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5'}| 'href': 'https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5'| 'id': '5cj0lLjcoR7YOSnhnX0Po5'| 'name': 'Doja Cat'| 'type': 'artist'| 'uri': 'spotify:artist:5cj0lLjcoR7YOSnhnX0Po5'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/4pmyFpGicLLIgNPc1TQXKc'}| 'href': 'https://api.spotify.com/v1/albums/4pmyFpGicLLIgNPc1TQXKc'| 'id': '4pmyFpGicLLIgNPc1TQXKc'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b27310356a0e81371e6644cb1371'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e0210356a0e81371e6644cb1371'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d0000485110356a0e81371e6644cb1371'| 'width': 64}]| 'name': 'Boss Bitch'| 'release_date': '2020-01-23'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:4pmyFpGicLLIgNPc1TQXKc'}
54,Individually & Collectively
2039,The Getaway
501,YMC Christian Pop CCM Series:Dan Peek
376,Tougher Than Love
6721,Soul Finger
4318,The Best of the Paragons
117,The Very Best Of
4369,In the Summertime
59,The Essential Dean Martin
3186,low kii savage
3791,Progressions of Power
8018,Hey Ricky
347,Goodbye Alice In Wonderland
4727,$
3329,#3
7962,Figures On A Beach
6827,Tight Shoes
57,Elvis 30 #1 Hits
2627,Everything Is Beautiful
5765,Ain't Nothin' to It
2626,The Lego Movie (Original Motion Picture Soundtrack)
4906,Gold
263,The Ultimate Petula Clark
687,Apache '65
5828,Bill Quateman (Remastered)
689,Lola vs. Powerman an the Moneygoroun
61,The Monument Singles Collection
5426,Morning Dance
4719,Knock Knock - Single
1660,25th Day Of December With Bobby Darin
371,Kane Brown
62,KC & The Sunshine Band - Part 3...And More
3363,The Andy Williams Christmas Album
4019,Kylie
934,More Rock'n' Roll From Germany
5150,Give Me The Night
4423,Between the Lines
480,Another Page
2151,Million Selling Hits! The '60s
2465,Under The Boardwalk
4350,In My Room
631,Epoca de Oro (Vol. 1)
2633,Naughty By Nature
3100,My First Time Around
65,The Hunger
901,Bad Of The Heart
2409,The Miseducation of Lauryn Hill
6452,Rare Country Hits - 20 Hard To Find Country Classics
67,Otis Redding's Road Band (A Tributre to Otis
68,Lady Soul (With Bonus Selections)
7721,What Cha' Gonna Do For Me
6705,Something
1885,Affirmation
69,The Newbeats
2589,Steers & Stripes
7269,Somebody Like Me
7209,Behind Closed Doors
70,Presenting the Fabulous Ronettes Featuring Veronica
6811,Stone Blue
1698,The Essential The Guess Who
389,Cole Swindell
5428,The Essential Jim Ed Brown And The Browns (feat. Jim Ed Brown)
71,Country Story Songs
5213,The Innocence
455,The Way We Were
72,Rock and Roll Hall of Fame Volume 4: 1996- 1997
2383,No Easy Way Out
2469,The Best Of: Gary Toms Empire
1728,City Of Black & White
738,Sounds of Florida
7873,British Pop Before Merseybeat
106,FOUR (Deluxe)
1973,The Scepter Records Story - Volume 3
1385,Little Green Bag: The '60s Songbook
829,My Kind Of Blues
754,Rhino Hi-Five: Arthur Conley
3068,Domino
5012,LONG.LIVE.A$AP (Deluxe Version)
1653,The Foundation
73,The Lawrence Welk Collection: Lawrence Welk & His Champagne Music 1938-62
